city_id,avg_aqi_2022,asthma_cost_fraction_2022,avg_aqi_2019,asthma_cost_fraction_2019,change_in_aqi,change_in_cost_fraction
"Baton Rouge, LA",56.45479452054794,0.060005991632042,54.74246575342466,0.047745154014392804,1.7123287671232816,0.012260837617649192
"Bay City, MI",33.240112994350284,0.1112050528968788,36.79430379746835,0.09675122646664405,-3.5541908031180682,0.014453826430234754
"Beaumont, TX",50.23561643835617,0.10055555208043822,51.36164383561644,0.06199595724463868,-1.1260273972602732,0.038559594835799536
"Beaver Dam, WI",43.63013698630137,0.05408683552180496,44.07945205479452,0.10941860371965506,-0.4493150684931493,-0.0553317681978501
"Bellevue, WA",60.43013698630137,0.07803867562363588,53.487671232876714,0.06542578054300759,6.942465753424656,0.012612895080628295
"Bellingham, WA",36.56851311953353,0.04454569143196578,29.168044077134986,0.08465960646961597,7.400469042398541,-0.04011391503765019
"Beloit, WI",39.693069306930695,0.05082471962454687,38.67487684729064,0.06231999356072313,1.018192459640055,-0.011495273936176262
"Bemidji, MN",25.30057803468208,0.07213485838351266,30.207386363636363,0.04624622067078138,-4.906808328954284,0.025888637712731283
"Bend, OR",33.06575342465754,0.05539150401452946,31.112328767123287,0.0692505899183856,1.9534246575342493,-0.013859085903856143
"Bennington, VT",37.55616438356165,0.07633642598261346,38.035616438356165,0.08737059939187143,-0.479452054794514,-0.011034173409257969
"Billings, MT",33.93972602739726,0.05603236569702524,32.0958904109589,0.07427871688694446,1.843835616438362,-0.01824635118991922
"Biloxi, MS",48.64931506849315,0.0755048022640962,49.221917808219175,0.0746470302161839,-0.5726027397260225,8.577720479123058e-4
"Birmingham, AL",54.3013698630137,0.05600096383863327,59.78904109589041,0.04156246191406271,-5.487671232876714,0.014438501924570558
"Bishop, CA",75.7041095890411,0.07312004315502811,56.868493150684934,0.11561180676991636,18.835616438356162,-0.04249176361488825
"Bismarck, ND",45.69315068493151,0.08216404669297657,41.16438356164384,0.079315825105069293,4.528767123287672,0.0028482215879072764
"Blacksburg, VA",38.684357541899445,0.08137003794812478,40.61046511627907,0.07270620869130179,-1.9261075743796283,0.008663829256822991
"Bloomington, IL",48.14246575342466,0.09160118767702148,49.239010989010985,0.09138390226737811,-1.0965452355863263,2.172854096433724e-4
"Bloomington, MN",49.35342465753425,0.04377526798359956,52.07945205479452,0.056899997022814716,-2.7260273972602747,-0.013124729039215154
"Boise, ID",59.61643835616438,0.07712369450115746,51.868493150684934,0.0550582384356069,7.747945205479446,0.022065456065550555
"Bossier City, LA",50.9013698630137,0.13796239958232043,43.98082191780822,0.07175647743076179,6.9205479452054774,0.06620592215155864
"Boston, MA",50.0027397260274,0.03213894993639014,49.25479452054795,0.03065503237807288,0.7479452054794535,0.0014839175583172583
"Boulder, CO",52.084931506849315,0.06549915798458265,53.50684931506849,0.05265305684292345,-1.4219178082191775,0.012846101141659204
"Bowling Green, KY",45.249315068493154,0.07220391125281543,48.33424657534247,0.06334492828896628,-3.0849315068493155,0.008858982963849155
"Bozeman, MT",36.43561643835616,0.09008175191896628,33.893150684931506,0.05759736765525435,2.5424657534246577,0.03248438426371193
"Bradenton, FL",46.074380165289256,0.0786533455451623,45.42191780821918,0.07098306884296449,0.6524623570700783,0.007670276702197817
"Brainerd, MN",38.83287671232877,0.12306962899858656,33.09470752089136,0.12275686722709597,5.738169191437407,3.1276177149058837e-4
"Branson, MO",28.1864406779661,0.15788664525550966,26.95,0.11541448842438568,1.236440677966101,0.042472156831123986
"Bremerton, WA",31.832869080779943,0.10048599033091464,26.876470588235293,0.058432585742354964,4.9563984925446505,0.042053404588559676
"Bridgeport, CT",51.31780821917808,0.06570295787175673,50.33972602739726,0.047896574110435707,0.9780821917808211,0.017806383761321022
"Bristol, TN",39.12912087912088,0.06853586862555001,43.2534435261708,0.07396153868172028,-4.124322647049915,-0.00542567005617027
"Brookings, SD",38.15659340659341,0.07705186535082836,44.49315068493151,0.14088617864340405,-6.336557278338098,-0.06383431329257569
"Brownsville, TX",48.88767123287671,0.02094707405524952,50.416438356164385,0.02011308425339885,-1.5287671232876718,8.339898018506695e-4
"Brunswick, GA",45.825842696629216,0.09429645243024348,38.37275985663082,0.06993985687330663,7.453082839998395,0.024356595556936853
"Buffalo, NY",46.91232876712328,0.05971083106405584,44.37808219178082,0.06573730369283699,2.5342465753424577,-0.00602647262878115
"Burlington, VT",41.29041095890411,0.04257064114878853,40.38356164383562,0.03903413239446199,0.9068493150684915,0.0035365087543265394
"Butte, MT",35.175342465753424,0.1522511005602031,29.644628099173552,0.16405223208813705,5.530714366579872,-0.011801131527933939
"Cadillac, MI",47.868493150684934,0.08431608030817403,39.33424657534247,0.09116842965429875,8.534246575342465,-0.00685234934612472
"Cambridge, MD",43.99452054794521,0.06316289674014477,43.88219178082192,0.041337372307918056,0.11232876712328732,0.02182552443222672
"Camden, NJ",58.41095890410959,0.05056907219855187,59.53150684931507,0.03854171805443837,-1.1205479452054803,0.012027354144113496
"Canton, OH",48.85753424657534,0.07179847878626669,51.66575342465753,0.060926200384828814,-2.80821917808219,0.010872278401437875
"Cape Coral, FL",41.74834437086093,0.09075742157853732,41.64383561643836,0.1084055456918423,0.10450875442256802,-0.017648124113304978
"Carlisle, PA",49.96986301369863,0.12365995123802632,52.534246575342465,0.09543315756329931,-2.5643835616438366,0.02822679367472701
"Carlsbad, CA",68.58356164383562,0.03534660262860134,69.35068493150685,0.04909381531200041,-0.7671232876712253,-0.013747212683399068
"Carson City, NV",46.612637362637365,0.09931235405878552,42.93424657534246,0.09733224076304428,3.6783907872949015,0.0019801132957412426
"Casper, WY",43.038356164383565,0.0620304378011431,42.07142857142857,0.08266821607413306,0.9669275929549954,-0.020637778272989966
"Cedar City, UT",42.63013698630137,0.02935161312427373,42.0027397260274,0.04740926828886009,0.6273972602739732,-0.018057655164586364
"Cedar Falls, IA",46.221917808219175,0.05051519851295431,45.36914600550964,0.09941751345686656,0.8527718027095332,-0.04890231494391225
"Cedar Rapids, IA",47.35068493150685,0.08969109559870864,45.96986301369863,0.07556138350760044,1.3808219178082197,0.014129712091108193
"Centralia, WA",34.21369863013699,0.06729210902096006,31.134246575342466,0.10046125320809983,3.0794520547945226,-0.033169144187139774
"Champaign, IL",46.23561643835617,0.09152234210697403,47.04109589041096,0.06272057419026121,-0.8054794520547901,0.028801767916712823
"Chapel Hill, NC",41.48219178082192,0.03259697908794396,46.92054794520548,0.038653357564805056,-5.438356164383556,-0.006056378476861093
"Charleston, SC",47.43013698630137,0.04883216498067805,42.593837535014,0.04097938228264231,4.836299451287367,0.007852782698035743
"Charleston, WV",41.89518413597734,0.0814352077874411,41.92602739726028,0.06547390434825062,-0.03084326128293924,0.015961303439190472
"Charlotte, NC",52.23835616438356,0.05718581860930214,57.07397260273972,0.04666537657616733,-4.835616438356162,0.010520442033134812
"Charlottesville, VA",43.46814404432133,0.04621906051987796,39.219858156028366,0.04554885151290014,4.248285888292962,6.702090069778191e-4
"Chattanooga, TN",53.72701949860724,0.09348133563150196,50.63835616438356,0.08396964817110097,3.088663334223682,0.009511687460400986
"Chester, VA",43.191616766467064,0.0554904067175478,41.706849315068496,0.06474845444861732,1.484767451398568,-0.009258047731069523
"Cheyenne, WY",44.03305785123967,0.0948996096166001,43.92602739726028,0.09212487924482166,0.10703045397939093,0.0027747303717784444
"Chicago, IL",61.04931506849315,0.05427257319231479,62.94794520547945,0.05371322629362345,-1.8986301369862986,5.593468986913389e-4
"Chico, CA",52.895890410958906,0.07350408658822499,52.95342465753425,0.07605712779646107,-0.05753424657534367,-0.002553041208236073
"Cincinnati, OH",57.42465753424658,0.05582624208016806,60.12054794520548,0.058766362419371394,-2.695890410958903,-0.0029401203392033365
"Claremont, NH",36.93424657534246,0.05752003107800405,35.843835616438355,0.08216059387841218,1.0904109589041084,-0.024640562800408133
"Clarksburg, WV",35.557522123893804,0.09704134166629616,38.306306306306304,0.09859688267059946,-2.7487841824125,-0.0015555410043033013
"Clarksville, TN",48.95068493150685,0.1269672462024828,44.52328767123288,0.08522385398373881,4.42739726027397,0.04174339221874397
"Clearlake, CA",33.03030303030303,0.2384266737278019,31.988888888888887,0.26745161269494117,1.041414141414144,-0.029024938967139258
"Clearwater, FL",51.46849315068493,0.08754106275442507,52.25753424657534,0.07641375219894045,-0.7890410958904113,0.011127310555484618
"Cleveland, MS",45.38904109589041,0.02944348896885233,47.61813186813187,0.042655076857502396,-2.229090772241456,-0.013211587888650067
"Cleveland, OH",56.08767123287672,0.04017919162858941,56.701369863013696,0.03912420533782608,-0.6136986301369731,0.0010549862907633309
"Clinton, IA",50.239010989010985,0.08109851963584458,47.76373626373626,0.09378265214231332,2.4752747252747227,-0.012684132506468743
"Colorado Springs, CO",50.47945205479452,0.07865947544451368,48.635616438356166,0.07470704935840042,1.843835616438355,0.003952426086113264
"Columbia, MO",38.563265306122446,0.06577095601699648,37.391836734693875,0.04910528075851915,1.1714285714285708,0.016665675258477328
"Columbia, SC",46.21917808219178,0.0742857333737841,44.24383561643835,0.049007660831951766,1.9753424657534282,0.025278072541832328
"Columbus, GA",48.81095890410959,0.0400511286226525,48.26849315068493,0.034681534570873356,0.5424657534246577,0.005369594051779142
"Columbus, IN",42.76712328767123,0.12957141177429668,43.73351648351648,0.07958748415981835,-0.9663931958452494,0.04998392761447833
"Columbus, OH",49.5013698630137,0.04930402313570495,52.654794520547945,0.05713106297514335,-3.153424657534245,-0.007827039839438402
"Conway, AR",51.153424657534245,0.15593780124763926,51.07671232876712,0.13711944685019864,0.07671232876712253,0.018818354397440618
"Conway, SC",37.80988593155894,0.10184750539953084,35.62376237623762,0.06405357265180639,2.1861235553213163,0.037793932747724454
"Cookeville, TN",34.07780979827089,0.10707278854463578,33.61388888888889,0.11914128063953572,0.46392090938200425,-0.012068492094899935
"Corning, NY",38.249315068493154,0.24104745634649263,38.40547945205479,0.1689067636909128,-0.15616438356163798,0.07214069265557985
"Corpus Christi, TX",47.64931506849315,0.05522210911901388,48.463013698630135,0.05528729275474544,-0.8136986301369831,-6.518363573156105e-5
"Corsicana, TX",46.17032967032967,0.05713169706919769,42.386740331491715,0.08469491354860444,3.783589338837956,-0.027563216479406745
"Corvallis, OR",25.37378640776699,0.07752003547514465,28.2986301369863,0.06392291996100348,-2.9248437292193117,0.013597115514141167
"Crescent City, CA",29.898255813953487,0.1636163554506719,28.782258064516128,0.12952071731963147,1.1159977494373585,0.03409563813104044
"Crestview, FL",38.83529411764706,0.1187973175848472,36.07162534435262,0.0876775334813335,2.763668773294441,0.031119784103513695
"Dalton, GA",38.02508960573477,0.04673415009450502,40.405204460966544,0.07489999833387972,-2.380114855231774,-0.028165848239374708
"Daphne, AL",39.00355871886121,0.03481097504329959,40.23616236162361,0.035837800040613,-1.232603642762406,-0.001026824997313415
"Davenport, IA",49.04931506849315,0.1139635708972357,52.6986301369863,0.10550366128592377,-3.649315068493152,0.008459909611311933
"Dayton, OH",49.99178082191781,0.10735267796447875,53.583561643835615,0.07526929606657154,-3.5917808219178085,0.032083381897907215
"Daytona Beach, FL",44.83835616438356,0.06466762639313249,42.40845070422535,0.06022470782980067,2.42990546015821,0.004442918563331823
"Dearborn, MI",61.64383561643836,0.07016228604941474,60.2,0.06591922581423126,1.4438356164383563,0.004243060235183477
"Decatur, AL",47.88493150684931,0.08391066539633506,43.57260273972603,0.04126397187833599,4.312328767123283,0.04264669351799907
"Decatur, IL",47.37260273972603,0.09804658465132632,49.120879120879124,0.07938568586480052,-1.7482763811530972,0.018660898786525798
"Deming, NM",24.90782122905028,0.03231127352238303,16.975069252077564,0.029872171012354176,7.9327519769727175,0.002439102510028851
"Des Moines, IA",41.967123287671235,0.04972582232493233,43.6958904109589,0.054180405659176735,-1.7287671232876676,-0.004454583334244408
"Dickinson, ND",39.89531680440771,0.07186235562868244,34.824657534246576,0.08510193029356011,5.070659270161137,-0.01323957466487767
"Dodge City, KS",23.36187845303867,0.10329144082463884,16.81578947368421,0.07171526804663762,6.546088979354462,0.03157617277800122
"Douglas, GA",37.0672268907563,0.04939811575947901,36.97520661157025,0.06604899763103883,0.09202027918605182,-0.016650881871559824
"Dover, DE",42.39835164835165,0.08858598895157449,45.945205479452056,0.10159855334704196,-3.5468538311004068,-0.013012564395467469
"Duluth, MN",37.586301369863016,0.06987771900306647,40.81095890410959,0.06519490218299727,-3.2246575342465746,0.004682816820069199
"Dunkirk, NY",38.46760563380282,0.03159344139265829,39.37900874635569,0.04393136909617542,-0.9114031125528683,-0.012337927703517132
"Durango, CO",48.98082191780822,0.0933045719927089,44.85479452054795,0.08577531890309617,4.126027397260273,0.0075292530896127335
"Dyersburg, TN",38.57022471910113,0.08139124474189798,35.51111111111111,0.06274356842108743,3.059113607990014,0.018647676320810547
"Eagle Pass, TX",37.49856733524355,0.01629452617420723,36.91150442477876,0.01470865193158778,0.5870629104647875,0.001585874242619448
"East Hartford, CT",46.59452054794521,0.05483170244838745,46.912328767123284,0.039540274612663,-0.317808219178076,0.015291427835724451
"East Lansing, MI",45.32054794520547,0.01448588685462581,41.33424657534247,0.019707967686522335,3.986301369863,-0.005222080831896526
"East Stroudsburg, PA",39.09405940594059,0.10340439148641052,35.3810888252149,0.09243283413660623,3.7129705807256883,0.01097155734980429
"Eau Claire, WI",41.345205479452055,0.07858727995656063,41.035812672176306,0.07680469804240193,0.30939280727574925,0.0017825819141586985
"Effingham, IL",39.2510460251046,0.03305096832965682,40.43265306122449,0.038391375083484516,-1.1816070361198925,-0.005340406753827694
"El Centro, CA",76.95342465753424,0.02504996051895856,64.78630136986301,0.023864216071070775,12.167123287671231,0.0011857444478877849
"El Dorado, AR",44.59130434782609,0.07770221723756629,44.95850622406639,0.08302337258243077,-0.3672018762403013,-0.005321155344864478
"El Paso, TX",62.986301369863014,0.0331622069391445,60.75068493150685,0.030444906806344325,2.2356164383561676,0.0027173001328001725
"Elizabethtown, KY",45.18508287292818,0.13052277502623907,43.84573002754821,0.11448063954715598,1.3393528453799703,0.01604213547908309
"Elkhart, IN",44.146408839779006,0.0873329191575333,43.37534246575343,0.06877163133435464,0.7710663740255796,0.01856128782317866
"Emporia, KS",27.14876033057851,0.08036319752331335,29.88135593220339,0.10719194606890974,-2.7325956016248796,-0.026828748545596387
"Erie, PA",40.04657534246575,0.07973784516808095,41.51373626373626,0.0627149192702419,-1.4671609212705121,0.017022925897839047
"Eugene, OR",68.5013698630137,0.07865461472005257,48.775342465753425,0.09662913442424359,19.726027397260268,-0.01797451970419102
"Evansville, IN",50.97808219178082,0.09129114384480116,47.893150684931506,0.07383067086833867,3.0849315068493155,0.0174604729764625
"Fairbanks, AK",57.84109589041096,0.07326710511987757,59.25479452054795,0.057102369136086614,-1.4136986301369845,0.01616473598379095
"Fairmont, WV",37.05982905982906,0.15059980818577168,39.494949494949495,0.06256242597015473,-2.4351204351204316,0.08803738221561695
"Fallon, NV",38.12034383954155,0.1964925873277708,40.685552407932015,0.14404663531432066,-2.5652085683904673,0.05244595201345015
"Fargo, ND",42.52054794520548,0.06605789545708225,38.86776859504132,0.06349492652654719,3.6527793501641597,0.0025629689305350645
"Farmington, NM",52.26301369863014,0.07887657782645743,55.06301369863014,0.05482024392063983,-2.799999999999997,0.0240563339058176
"Fayetteville, NC",44.41111111111111,0.07542830686581588,43.29201101928375,0.060593936187941344,1.119100091827363,0.014834370677874534
"Flagstaff, AZ",48.06301369863014,0.04516903933204337,47.320547945205476,0.05707238740747033,0.7424657534246606,-0.011903348075426957
"Flint, MI",45.65384615384615,0.0711476175401158,42.61470588235294,0.06604140458100317,3.03914027149321,0.0051062129591126215
"Florence, SC",44.94490358126722,0.05286602333439363,41.828729281767956,0.05458435922395444,3.1161742994992636,-0.0017183358895608083
"Fond Du Lac, WI",37.679802955665025,0.08487481210278251,36.35643564356435,0.09157091865898978,1.3233673121006717,-0.006696106556207268
"Fort Atkinson, WI",39.005,0.0987008850621711,38.275862068965516,0.0825839896996877,0.7291379310344865,0.01611689536248341
"Fort Collins, CO",57.43287671232877,0.05955225881537728,55.397260273972606,0.0575466536972872,2.035616438356165,0.00200560511809008
"Fort Lauderdale, FL",51.45479452054794,0.02592630756080614,50.31043956043956,0.037418691931681805,1.1443549601083802,-0.011492384370875665
"Fort Madison, IA",39.27358490566038,0.06647230220734925,40.825,0.11288729430162232,-1.5514150943396245,-0.04641499209427308
"Fort Payne, AL",38.36538461538461,0.07816119440475652,40.800554016620495,0.08457115130310819,-2.435169401235882,-0.006409956898351665
"Fort Smith, AR",42.91208791208791,0.07334244715028457,40.30470914127424,0.06519684644248064,2.607378770813675,0.00814560070780393
"Fort Wayne, IN",48.44657534246576,0.07487632012010238,52.082191780821915,0.06938038638678547,-3.635616438356152,0.005495933733316916
"Franklin, TN",52.59452054794521,0.10719677870573976,52.04931506849315,0.06723735914959697,0.5452054794520578,0.039959419556142795
"Fresno, CA",75.96164383561644,0.06462166015961554,71.58630136986301,0.060595185763301015,4.375342465753434,0.004026474396314525
"Gadsden, AL",44.56545961002786,0.10157788763048609,43.666666666666664,0.07386687042464725,0.8987929433611939,0.027711017205838837
"Gainesville, FL",41.11878453038674,0.04792262649088487,40.8489010989011,0.04170388180278013,0.2698834314856384,0.006218744688104738
"Gainesville, GA",44.11538461538461,0.08705031986821926,45.641176470588235,0.08264835077398552,-1.5257918552036216,0.0044019690942337375
"Gettysburg, PA",46.73972602739726,0.024474577259760832,45.78904109589041,0.04604529143561256,0.9506849315068493,-0.02157071417585173
"Gillette, WY",53.23287671232877,0.07426979073292941,41.63013698630137,0.10678693153048421,11.602739726027394,-0.0325171407975548
"Grand Island, NE",29.922857142857143,0.07978870042013649,27.09278350515464,0.06050317900299911,2.8300736377025046,0.019285521417137373
"Grand Junction, CO",45.961643835616435,0.08202458754470178,48.752747252747255,0.08883759295636671,-2.79110341713082,-0.006813005411664935
"Grand Rapids, MI",50.21917808219178,0.05457325644722299,43.30958904109589,0.05828151978085074,6.909589041095892,-0.0037082633336277537
"Grants Pass, OR",46.87945205479452,0.12109436361933222,40.12054794520548,0.09541666226812463,6.758904109589039,0.025677701351207588
"Grass Valley, CA",59.11232876712329,0.06664962454111012,49.177285318559555,0.08324631215722887,9.935043448563732,-0.016596687616118752
"Great Falls, MT",26.969359331476323,0.13817394516622516,29.97245179063361,0.08317555583500869,-3.003092459157287,0.05499838933121648
"Green Bay, WI",43.710306406685234,0.07749466210831976,40.96952908587257,0.0790652446305961,2.7407773208126613,-0.0015705825222763342
"Greenfield, MA",42.0027397260274,0.08373416122180315,40.92857142857143,0.10705797049602592,1.0741682974559694,-0.02332380927422277
"Greensboro, NC",45.295890410958904,0.04992038651333623,43.83013698630137,0.05303380360842858,1.4657534246575352,-0.003113417095092351
"Greenville, NC",36.91232876712328,0.04390769757847285,40.25568181818182,0.051153280222106655,-3.3433530510585427,-0.007245582643633806
"Hagerstown, MD",41.463276836158194,0.102021978802791,43.82044198895028,0.1250203166290711,-2.357165152792085,-0.022998337826280094
"Hammond, LA",39.46774193548387,0.09131533137546798,40.162393162393165,0.09707147016648456,-0.6946512269092935,-0.0057561387910165795
"Hanford, CA",72.8958904109589,0.04012293712119268,66.56438356164384,0.03295896799183112,6.331506849315062,0.007163969129361555
"Hanover, PA",47.16712328767123,0.10633908076110392,45.36164383561644,0.08568670616317783,1.80547945205479,0.020652374597926085
"Harrison, AR",38.016438356164386,0.09924936565845534,36.942465753424656,0.08197141565899954,1.0739726027397296,0.017277949999455797
"Hattiesburg, MS",48.73698630136986,0.08388185077575973,44.76815642458101,0.07667451557841762,3.9688298767888526,0.00720733519734211
"Helena, MT",49.15890410958904,0.09813143075645048,46.93698630136986,0.09355180059114403,2.2219178082191746,0.00457963016530645
"Henderson, NV",70.71506849315068,0.09159383121305864,60.61917808219178,0.08268907226008095,10.095890410958901,0.008904758952977695
"Hermiston, OR",42.010958904109586,0.07769411636031921,40.92328767123288,0.09570312863819257,1.0876712328767084,-0.018009012277873354
"Hickory, NC",44.61917808219178,0.06619023289297843,45.52602739726027,0.05917821482354884,-0.9068493150684915,0.007012018069429589
"Hillsboro, OR",48.69041095890411,0.05629650857152239,46.31232876712329,0.08468993769374697,2.3780821917808197,-0.028393429122224582
"Hilo, HI",34.293150684931504,0.08766784380882385,23.39178082191781,0.08118478642386304,10.901369863013695,0.006483057384960814
"Hobbs, NM",48.83013698630137,0.09321645212511433,49.83287671232877,0.05903542707592075,-1.0027397260274,0.03418102504919358
"Holland, MI",43.55813953488372,0.06795223585179651,41.93478260869565,0.05548797543817753,1.6233569261880731,0.012464260413618977
"Homosassa, FL",43.4766081871345,0.21360824868840692,41.79551820728291,0.13380022413677595,1.681089979851592,0.07980802455163097
"Honolulu, HI",29.646575342465752,0.04943506105826622,29.39178082191781,0.047645702741866476,0.25479452054794294,0.0017893583163997445
"Hot Springs, AR",42.330357142857146,0.092143469981685,44.04132231404959,0.0743663152409848,-1.7109651711924414,0.0177771547407002
"Houma, LA",44.300561797752806,0.06356702106779447,49.34903047091413,0.06195461064238569,-5.048468673161324,0.0016124104254087793
"Houston, TX",68.5068493150685,0.04199108690622745,64.3917808219178,0.03599978667384309,4.115068493150687,0.00599130023238436
"Huntsville, AL",47.49315068493151,0.05400629153537035,47.4404432132964,0.052750093206996945,0.05270747163510947,0.001256198328373405
"Idaho Falls, ID",44.43561643835616,0.03515145687970521,44.087671232876716,0.03321909468593725,0.34794520547944785,0.00193236219376796
"Indiana, PA",42.73150684931507,0.0518730031685442,38.86571428571428,0.03914640566849888,3.8657925636007846,0.012726597500045317
"Iowa City, IA",44.24657534246575,0.04346252750186549,45.59065934065934,0.050377818437918345,-1.3440839981935895,-0.006915290936052858
"Ithaca, NY",35.933518005540165,0.06988744426743647,35.21067415730337,0.08365322366336088,0.722843848236792,-0.01376577939592441
"Jackson, MS",50.52876712328767,0.05133512242306968,50.93698630136986,0.04894122466690414,-0.40821917808219155,0.002393897756165539
"Jackson, TN",40.629526462395546,0.05605394222849274,36.70718232044199,0.052467915714200786,3.922344141953559,0.0035860265142919553
"Jacksonville, FL",52.37534246575343,0.05294231271903258,51.64657534246575,0.056883884451616434,0.7287671232876747,-0.003941571732583853
"Jasper, IN",40.707317073170735,0.10659761627400788,42.275,0.11797236545487198,-1.5676829268292636,-0.011374749180864105
